# Constructed from biom file																																																																																																																																																							
#OTU ID	BL.20.1	BL.20.10	BL.20.2	BL.20.3	BL.20.4	BL.20.5	BL.20.6	BL.20.7	BL.20.8	BL.20.9	BL.360.1	BL.360.10	BL.360.2	BL.360.3	BL.360.4	BL.360.5	BL.360.6	BL.360.7	BL.360.8	BL.360.9	BL.5760.1	BL.5760.10	BL.5760.11	BL.5760.2	BL.5760.3	BL.5760.4	BL.5760.5	BL.5760.6	BL.5760.7	BL.5760.8	BL.5760.9	BL.60.1	BL.60.2	BL.60.3	BL.60.4	BL.60.5	BL.60.6	BL.60.7	BL.60.9	BL.720.1	BL.720.2	BL.720.3	BL.720.4	BL.720.5	BL.720.6	BL.720.7	BL.720.8	BL.720.9	Barn.5760.1	CR.20.1	CR.20.10	CR.20.2	CR.20.3	CR.20.4	CR.20.5	CR.20.6	CR.20.7	CR.20.8	CR.20.9	CR.360.1	CR.360.10	CR.360.2	CR.360.3	CR.360.4	CR.360.5	CR.360.6	CR.360.7	CR.360.8	CR.360.9	CR.5760.1	CR.5760.10	CR.5760.2	CR.5760.3	CR.5760.4	CR.5760.5	CR.5760.6	CR.5760.7	CR.60.1	CR.60.10	CR.60.2	CR.60.4	CR.60.5	CR.60.6	CR.60.7	CR.60.8	CR.60.9	CR.720.1	CR.720.10	CR.720.2	CR.720.3	CR.720.5	CR.720.7	CR.720.8	CR.720.9	FB.20.1	FB.20.10	FB.20.2	FB.20.3	FB.20.4	FB.20.5	FB.20.6	FB.20.7	FB.20.8	FB.20.9	FB.360.1	FB.360.10	FB.360.2	FB.360.3	FB.360.4	FB.360.5	FB.360.6	FB.360.7	FB.360.8	FB.360.9	FB.5760.1	FB.5760.10	FB.5760.2	FB.5760.3	FB.5760.4	FB.5760.5	FB.5760.6	FB.5760.7	FB.5760.8	FB.5760.9	FB.60.1	FB.60.10	FB.60.2	FB.60.3	FB.60.4	FB.60.5	FB.60.6	FB.60.7	FB.60.8	FB.60.9	FB.720.1	FB.720.10	FB.720.2	FB.720.3	FB.720.4	FB.720.5	FB.720.6	FB.720.7	FB.720.8	Nereo.5760.1	Rope.5760.1	W.360.1	W.360.2	W.360.3	W.5760.1	W.5760.2	W.5760.3
Bacteria;__Proteobacteria;__Zetaproteobacteria;__Mariprofundales	0	0	0.000531893	0	0	0	8.02E-05	0.000107359	0	0	0	0	0	0	0	0.000284118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79E-05	0	0	0	0.000111256	0	0	0	0	0	0	0.000101585	0	0.000111041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001281817	0	0.001103323	0	0	0	0	3.79E-05	0	0	0	0	0.000583236	0.000411723	0	0	9.16E-05	0	0	0	5.09E-05	7.13E-05	0	0	0	0	0	0.000587303	0	0.000116594	0.000107072	0	0	0	0	0	0	0	0	0	0	0	0	3.73E-05	0.000468065	8.17E-05	0	0.000260436	0	0.000522754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0
Bacteria;__SBR1093;__SBR1093;__SBR1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	1.92E-05	4.32E-05	3.63E-05	9.81E-05
Bacteria;__SR1_(Absconditabacteria);__SR1_(Absconditabacteria);__SR1_(Absconditabacteria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35E-05	3.88E-05	0	0	0.000144869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004698324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000534104	0	0	0	0	0	0	0	0	0	0	0	0	0.000166639	0	0	0	0.00027486	0	0	0	0	0	0	0	0	0	0	0	0.000526371	9.33E-05	5.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77E-05	0	3.13E-05	2.26E-05	0	3.83E-05	0	0	0
Bacteria;__Saccharibacteria;__Saccharibacteria;__Saccharibacteria	4.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190694	0	0	0	0	0	0	0	0	0.000129205	0	0.000160862	0	0	0	8.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000722611	9.16E-05	0	0	0.000352014	0	0	0	0	0	0.000869173	0	0	0	0	0	0	0.000397019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92E-05	0	0	0
Bacteria;__Spirochaetae;__Spirochaetes;__Spirochaetales	0	0	0.000163659	0	0	0	0	0	0.000113717	0	9.40E-05	0	0.000169142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000505221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166639	0	0	0	0	0	0	0	0	0	8.36E-05	0.000286768	0	0	6.14E-05	0.000293651	0	0.001002705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000898326	0	0	0	0	0.012000289	0	0	0.000135469	0.000279486	0	0	0	0	0.000452068	2.77E-05	0	0.000500094	4.53E-05	4.32E-05	3.83E-05	8.65E-05	3.63E-05	0
Bacteria;__Synergistetes;__Synergistia;__Synergistales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;__Tenericutes;__Mollicutes;__Mycoplasmatales	0	0	0	0	0	0	0	0	0.000227434	0	0	0	0.000101485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001684069	0	0	0	0	0.000111041	0	0	2.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000624896	0.000262005	0	0	0	0	0	0	0	0	8.36E-05	0	0	0	0	0	0	0.000139912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001204573	0	0	0	0	0.000144582	0	0	0	0	0	0	0	0	0	0.000415973	0	0	6.79E-05	4.32E-05	1.92E-05	0.000151371	7.25E-05	3.93E-05
Bacteria;__Tenericutes;__Tenericutes;__Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;__Verrucomicrobia;__Opitutae;__Opitutales	0	0	0.000531893	0	0	0	0.000187231	0.000187879	0	0	0.000281889	0	0.000507425	0	0	0	0	0	0.000448118	0	0	0	0	0	0	0	0	3.17E-05	0	0	0	0	2.90E-05	0	0.00216678	0	0	0	0	0.000123506	0.000168407	0.000138555	0.000187021	0.000507924	7.44E-05	0	0	0	2.19E-05	0	0	0.000324612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03E-05	0.001504891	0.000863965	3.79E-05	0	0	0.000360027	0	4.17E-05	0.000411723	0	0	6.11E-05	0	0	0	0.000101864	0.000160505	0.000167126	0	0	0	0.000184106	0.000264286	0	0.00018655	0.000347984	0	0	0	0	0	0	0	0	0	0	0	0	3.73E-05	0	2.04E-05	0	3.72E-05	0	0.000464671	0	0	6.27E-05	3.39E-05	0.000139743	5.54E-05	0.000347481	0	0	0.000319107	8.32E-05	0	3.13E-05	0.00045256	0.000302716	0.000345019	0.000324366	0.000471356	0.000471078
Bacteria;__Verrucomicrobia;__Opitutae;__Puniceicoccales	0.000732727	0.000345304	0.001922998	0	0	0.000373878	0.000802418	0.00426754	0.001933191	0.001228199	0.002583979	0.001390305	0.006664186	0.005317851	0.004091267	0.001988825	0.001861656	0.006416724	0.001394145	0.001362928	4.31E-05	1.44E-05	1.54E-05	0	1.29E-05	4.22E-05	1.49E-05	9.50E-05	2.70E-05	0	2.67E-05	0.003540483	0.00092716	0	0.00433356	0	0.000890051	0	0.000574818	0.004816747	0.00384529	0.005403658	0.00396484	0.004825274	0.006623256	0.008180035	0.005440461	0.006844271	0.001092633	0.001801686	0.001584619	0.000194767	0.000581875	0.003051106	0.000456251	0	7.61E-05	0	0.004108409	0.000856714	0.003765856	0.000992211	0.003660795	0.00120475	0.002091209	0.006597268	0.00108096	0.002738187	0.004217985	3.86E-05	0.000427936	4.29E-05	2.57E-05	2.74E-05	0	7.00E-05	3.04E-05	0.000567081	0.000840702	0.000392259	0.004536005	0.00043985	0.002563633	0.001631461	0.000454309	0	0.007903708	0.001504891	0.004044926	0.001308603	0.001599865	0.005891064	0.004114591	0.006577144	0.008831861	0.003817794	0.002892904	0.004885993	0.004092353	0.001404297	0.000302877	0.004516404	0.005908119	0	0.003788195	0.002990578	0.004693204	0.004953702	0.002393372	0.005520644	0.004000421	0.004337282	0.00530007	0.001948765	2.33E-05	2.98E-05	0	0.000134053	1.40E-05	7.03E-05	1.79E-05	5.12E-05	1.38E-05	1.43E-05	0.002147291	0.003465365	0.00276584	0.002245815	0.004823242	0.006771337	0.001872471	0.001452095	0.006650763	0.008379234	0.006770523	0.00616385	0.006987144	0.005320918	0.007247456	0.005544526	0.006198738	0.006807605	0.003244592	0.000242636	9.38E-05	0.000475188	0.000713544	0.000977555	0.000605484	0.000870196	0.00100104
Bacteria;__Verrucomicrobia;__Spartobacteria;__Chthoniobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81E-05	0
Bacteria;__Verrucomicrobia;__Verrucomicrobia;__Spartobacteria	0	0	0	0	0	0	0.000508198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001245871	0	0	0	0	0	0	0.000988051	0	0	0.000261829	0	0	0	0	0	0	0	0	0	0.001503176	0	0	0	0	0.000390756	0	0	0	0	0	0	0	0	0.000410019	0	0	0	0	0	0	0	0	0	0	0	0	0.00094796	0	0	0	0	0	0.002041678	0	0	0	0	0	0	0	0	0	0.002694913	0	0	0.000427559	0	0	0	0.000101864	0	0	0.001065137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000838785	0	0	0	0	0	0	0.000348503	0	0	0	0	0	0	0	0.00050845	0	0	0	0	0	0	0	0	0	0	0
Bacteria;__Verrucomicrobia;__Verrucomicrobia;__Verrucomicrobia	0	3.84E-05	0.001800254	0.003287777	0.000322144	0.000249252	0.001685078	0.001234634	0.001307747	0.000315823	0.000751703	0.000556122	0.004025574	0.001219691	0.001258851	0.001704707	0.001105358	0.001816054	0.001394145	0.003699377	0	1.44E-05	0	0	0	0	0	0	0	3.88E-05	0	0.000652194	0.00162253	0.00034647	0.001795332	0	0.000778795	0.003791602	0.000627074	0.000154383	0.001178848	0.001662664	0.001346549	0.000914262	0.001786047	0.001110412	0.000324266	0.001299545	2.19E-05	0	0.000686668	0.000194767	0.003588227	0.001716247	0.000887154	0.000572738	0.000228302	0	0.003180704	0.000342686	0.000462474	0	0.001119773	0.000143423	0.000321724	0.002188039	0	0.000386155	0.004808503	1.29E-05	0	0	0	1.37E-05	0	0	1.52E-05	0.002079297	0.000173938	6.54E-05	0.001323001	0.001005372	0	0	0.000519211	0	0.00123684	0	0.002945335	0.000265514	0.001094645	0.00099794	0.000411459	3.91E-05	0.001708049	0.004304375	0.000826544	0.003301347	0.001954557	0.000526611	6.06E-05	0.001448658	0.00173169	0	0.002562603	0.001556739	0.001216756	0.003277064	0.00208653	0.003406355	0.002421308	0.002681653	0.00366722	0	0	0	0	0	0	4.22E-05	7.14E-05	0	0	0	0.000637477	0.001453218	0.001446747	0.000959575	0.002326505	0.001674232	0.000601866	0.001945808	0.000289164	0.002402438	0.001755321	0.000846683	0.005310229	0.002882164	0.001935964	0.000750569	0.00094493	0.00071799	0.000998336	2.43E-05	3.13E-05	0.001244541	0.001081128	0.001571754	0.001405588	0.002338651	0.003297545
Bacteria;__Verrucomicrobia;__Verrucomicrobia;__Verrucomicrobiae	0	0.003453039	0.003191359	0.00290098	0.000257715	0.00152667	0.00401209	0.007622524	0.001762615	0.007263923	0.0091144	0.00370748	0.009235141	0.005610577	0.008182533	9.47E-05	0.005119553	0.000363211	0.010057757	0.006327882	1.08E-05	0	0.000215776	3.37E-05	0	1.41E-05	2.98E-05	0.000553876	0.000202725	0.000310029	0	0.000838535	0.009329547	8.66E-05	0.006624157	0.005578202	0.001891358	0	0.002299271	0.003674314	0.005052206	0.004110475	0.004151861	0.006501422	0.003237209	0.001110412	0.001693389	0.001256227	0.013242718	0.003989447	0.000633847	0.006557164	0.005576298	0	0	0.005001909	0.001483962	0.001674668	6.63E-05	0.005354466	0.001057082	4.96E-05	0.001205909	0.004646893	0.004665004	0.001922822	0.008349486	0.003510496	0.001898093	3.86E-05	0	4.29E-05	1.29E-05	0.000178331	0	2.80E-05	1.52E-05	0.002599121	0.007044499	0.000751831	0.009387009	0.004398505	0	0.002661858	0.003115265	0	0.001659175	0	0.002002828	0.001631012	0.005262715	0.003251352	0.000462892	0.000626395	0.011664723	0.006213272	0.003365214	0.004137688	0.00543611	0.003405421	0.000201918	0.002087772	0.001884486	0.000214007	0.01788251	0.009340434	0.003519903	0.003848645	0.006996011	0.009573031	0.014282205	0.014714112	0.011563788	0.008043085	4.67E-05	0	0.000101716	0.000435671	2.80E-05	0.000225032	3.57E-05	1.71E-05	8.29E-05	4.29E-05	0.005301124	0.006669896	0.004084933	0.011453655	0.002383249	0.002790386	0.005583977	0.00746377	0.000650618	0.004980663	0.006739178	0.00491076	0.008803801	0.007759672	0.000744602	0.007118299	0.006085346	0.004839782	0.013810316	0.000461008	0.024598362	0.000610956	0.000908147	0.00101589	0.000324366	0.000126904	5.89E-05
Bacteria;__Verrucomicrobia;__Verrucomicrobia_Incertae_Sedis;__Unknown_Order	0	0	0	0	0	0.000623131	0	0	0	0	0.000704722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000514911	0.000333769	0	0	0	0	0	0	0.000660301	0	0	0	0	0	0	0	0.000908914	0.000630364	0	0	0	0	0	0	0	0	0	0	0.00031553	0	0	0.000969137	0	0	0	0	0	0	0	0	0	0	0	0.000724743	0	0	0	0	0	0	0	0	0	0	0.000455166	0	0.000579449	0	0	0	0	0	0	0.000458099	0.000456397	0	0	0	0	0	0.000860303	0	0	0.00042958	0	0.000842194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001839034	0.000493712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92E-05	0	0	0
Bacteria;__Verrucomicrobia;__Verrucomicrobiae;__Verrucomicrobiales	0.00215508	0.009093002	0.008305716	0.003481176	0.001610721	0.014581256	0.025891353	0.060819153	0.054840085	0.012457452	0.028752643	0.013872154	0.054869592	0.012587208	0.011749279	0.003882943	0.003257897	0.005528875	0.008215495	0.010660047	5.39E-05	0.000244728	0.006812367	0.000117784	0.000103493	8.44E-05	0.0001342	0.002152205	0.009825387	0.004805457	4.00E-05	0.011739495	0.014863534	0.001472499	0.015662725	0.017292427	0.01115345	0.000702149	0.006976197	0.013770957	0.033176154	0.021106595	0.013502899	0.016101178	0.017860465	0.01388015	0.011565484	0.01208577	0.038766635	0.013448298	0.00169026	0.016425372	0.014546865	0.012490465	0.001901044	0.010576556	0.014078612	0.004800715	0.008018024	0.014821161	0.006804968	0.005457161	0.008139885	0.0200218	0.013713504	0.024499403	0.012486954	0.009127291	0.013581913	0.000218487	0.000513523	0.000450248	0.000244282	0.002482921	0.000183027	0.000112015	0.000137013	0.010538254	0.016756052	0.001438285	0.010647011	0.025417072	0.013916865	0.002060793	0.010124611	0.001619262	0.016290084	0.003009782	0.013901979	0.006524048	0.028123947	0.013230749	0.020624389	0.008378029	0.064280953	0.024104503	0.022493801	0.032617308	0.048375275	0.014780227	0.003271075	0.021857691	0.00942243	0.000713356	0.066627671	0.031544449	0.015122545	0.024654193	0.027339675	0.044018324	0.041618416	0.06305382	0.052599176	0.020904936	0.001097182	0.000148945	0.000983251	0.012584202	0.000195859	0.002405029	0.00017852	0.000221998	0.000386746	0.000229016	0.019828888	0.033871148	0.029403004	0.092629645	0.02071157	0.024406578	0.017821915	0.022972149	0.021181233	0.033341146	0.043162085	0.028346937	0.033119061	0.035555925	0.016033755	0.023073943	0.039498053	0.0453929	0.107598447	0.111466977	0.123835719	0.019324327	0.014335755	0.012976558	0.040783669	0.041497462	0.019019766
Unassigned;Other;Other;Other	0.019223309	0.020488029	0.255472362	0.008380609	0.005476451	0.021498006	0.032203707	0.028101347	0.015323383	0.020212654	0.024524313	0.026199524	0.042691384	0.021222618	0.053658537	0.013353537	0.04694863	0.046410267	0.038388767	0.061477804	0.022976603	0.047419564	0.132132178	0.001194663	0.020064683	0.025762607	0.013420017	0.017818993	0.019434533	0.070725469	0.033138116	0.01565266	0.017934751	0.019142486	0.046616728	0.021497533	0.020109588	0.021907036	0.018263528	0.038935375	0.03822836	0.061749492	0.052141388	0.059477855	0.080223256	0.106044342	0.080165736	0.10236084	0.192019405	0.021169809	0.013839003	0.042816334	0.019880716	0.015160183	0.606661259	0.023214968	0.021003767	0.038126605	0.015770989	0.032983508	0.043142178	0.004068066	0.026529997	0.022259193	0.023807609	0.022012996	0.021358282	0.044758829	0.041251898	0.131130475	0.101848682	0.072339787	0.005348487	0.060824714	0.029497895	0.010949467	0.010900178	0.032323614	0.028206987	0.021639644	0.013419013	0.013132678	0.024903864	0.019835137	0.014213396	0.017882287	0.05553712	0.091798345	0.058985234	0.026911698	0.033933985	0.044360031	0.051432392	0.076224406	0.054907515	0.02081072	0.024324005	0.037063122	0.042755925	0.022503862	0.063240787	0.070813805	0.048334522	0.013500259	0.041224478	0.023105285	0.028637233	0.043059101	0.022184719	0.066805662	0.023511247	0.08016976	0.025001338	0.037522588	0.022784042	0.072953127	0.024462603	0.054559469	0.031897034	0.037552214	0.033990288	0.057190184	0.051810108	0.064167525	0.022110384	0.02679137	0.034977235	0.023438138	0.039210123	0.042674306	0.017086301	0.012952691	0.021614979	0.019278097	0.069993418	0.0440275	0.067356065	0.03372686	0.061603376	0.037092635	0.052424689	0.037069539	0.050582363	0.09504052	0.039319872	0.004978164	0.00583809	0.005577811	0.003416659	0.002664975	0.003219032
